                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                0.89699,                0.53354,                 0.8752,                0.89675,                0.91102,                0.91275,                0.72099,                0.85145,                 0.5921,                0.89274,             0.00078901,             0.00078901,             0.00078901
                     43,                0.92037,                0.55112,                0.87982,                 0.8988,                0.89302,                 0.9101,                0.68895,                0.92415,                0.61046,                0.89977,             0.00078601,             0.00078601,             0.00078601
                     44,                0.90442,                0.53803,                0.87875,                0.88129,                0.90443,                0.91088,                0.71011,                0.86115,                 0.5849,                0.88925,             0.00078301,             0.00078301,             0.00078301
                     45,                0.89504,                0.53926,                0.87943,                0.90588,                0.91092,                0.91919,                0.69508,                0.93623,                0.59347,                0.90029,             0.00078001,             0.00078001,             0.00078001
                     46,                0.94007,                0.56228,                0.89653,                0.86666,                0.89819,                0.90918,                0.70117,                0.91277,                0.61379,                0.89239,             0.00077701,             0.00077701,             0.00077701
                     47,                0.92414,                0.55451,                0.88223,                 0.8766,                0.84703,                0.89536,                0.68499,                0.90492,                0.62226,                0.89531,             0.00077401,             0.00077401,             0.00077401
                     48,                0.87818,                0.52505,                0.87353,                0.85535,                0.90294,                0.91305,                0.69478,                0.93841,                0.62359,                 0.9022,             0.00077101,             0.00077101,             0.00077101
                     49,                0.86105,                0.50878,                0.86875,                0.86861,                0.89563,                0.91074,                0.68148,                0.93495,                0.63847,                0.90564,             0.00076801,             0.00076801,             0.00076801
                     50,                 0.8775,                0.51431,                0.87191,                0.89803,                0.87073,                0.90554,                 0.7028,                 0.9125,                0.62919,                0.89749,             0.00076501,             0.00076501,             0.00076501
                     51,                0.88772,                0.50959,                0.86802,                0.87312,                0.90159,                0.89487,                0.66833,                 1.0027,                0.64825,                0.90543,             0.00076201,             0.00076201,             0.00076201
                     52,                 0.8681,                0.51698,                0.87408,                0.88936,                 0.8603,                0.89893,                0.68816,                0.92029,                0.62639,                0.89294,             0.00075902,             0.00075902,             0.00075902
                     53,                0.84022,                 0.4978,                0.87485,                0.86551,                0.90815,                0.91277,                0.70714,                0.87391,                0.58353,                0.89011,             0.00075602,             0.00075602,             0.00075602
                     54,                 0.9372,                0.52538,                0.87953,                0.88009,                0.87148,                0.91036,                0.68999,                0.91061,                0.61828,                0.89575,             0.00075302,             0.00075302,             0.00075302
                     55,                0.85258,                0.49569,                0.87092,                 0.8853,                0.89499,                 0.9138,                0.70811,                0.87355,                0.58947,                0.88907,             0.00075002,             0.00075002,             0.00075002
                     56,                0.86068,                0.50693,                0.87014,                0.90374,                0.88492,                0.90823,                0.69403,                0.91552,                 0.6114,                0.89788,             0.00074702,             0.00074702,             0.00074702
                     57,                0.87941,                0.50372,                 0.8787,                0.91057,                0.87135,                0.91351,                0.67635,                 0.9689,                0.62637,                0.90644,             0.00074402,             0.00074402,             0.00074402
                     58,                0.89832,                0.51004,                0.87489,                0.90575,                0.86998,                0.90971,                0.70268,                0.89959,                0.61512,                0.88751,             0.00074102,             0.00074102,             0.00074102
                     59,                0.86948,                0.50303,                0.87574,                 0.8906,                0.90222,                0.91423,                0.72843,                0.83421,                0.57079,                0.88267,             0.00073802,             0.00073802,             0.00073802
                     60,                0.85709,                0.49301,                0.86953,                0.90668,                0.88096,                0.90505,                0.68928,                0.92448,                0.60625,                0.90049,             0.00073502,             0.00073502,             0.00073502
                     61,                0.82332,                0.47643,                0.86885,                0.88336,                0.87728,                0.91178,                0.71756,                0.82659,                0.57764,                 0.8877,             0.00073202,             0.00073202,             0.00073202
                     62,                0.83467,                0.49573,                0.86646,                0.90122,                0.90813,                0.91836,                0.71672,                0.87356,                0.56996,                0.88588,             0.00072902,             0.00072902,             0.00072902
                     63,                 0.8384,                0.49451,                 0.8626,                0.92134,                0.91323,                0.92526,                0.69103,                 0.9681,                0.57266,                0.90027,             0.00072602,             0.00072602,             0.00072602
                     64,                0.85641,                 0.4951,                0.86509,                0.92118,                0.88951,                 0.9161,                0.71874,                0.87748,                0.56946,                0.89206,             0.00072302,             0.00072302,             0.00072302
                     65,                0.82395,                0.47437,                0.87289,                0.91321,                0.89262,                0.91762,                  0.708,                 0.9074,                0.57615,                0.89396,             0.00072002,             0.00072002,             0.00072002
                     66,                 0.8132,                 0.4791,                 0.8566,                0.90028,                0.88969,                0.90932,                0.71339,                0.86064,                0.58344,                0.88386,             0.00071702,             0.00071702,             0.00071702
                     67,                  0.859,                0.50059,                  0.854,                 0.8905,                0.87493,                0.90717,                0.68007,                0.94773,                0.61083,                0.89765,             0.00071402,             0.00071402,             0.00071402
                     68,                0.82466,                0.48177,                0.85381,                0.90496,                0.86912,                0.90627,                0.69788,                0.90508,                0.60848,                0.89288,             0.00071102,             0.00071102,             0.00071102
                     69,                0.83004,                0.48637,                0.85774,                0.91752,                0.86605,                0.90757,                0.70807,                 0.8998,                0.62038,                0.88786,             0.00070802,             0.00070802,             0.00070802
                     70,                0.82849,                0.48743,                0.85488,                0.88762,                0.86715,                0.91396,                0.70782,                0.86917,                0.58198,                0.88791,             0.00070502,             0.00070502,             0.00070502
                     71,                0.81886,                0.47878,                0.86209,                0.92007,                0.84772,                0.90804,                0.70499,                0.84248,                0.59725,                0.88389,             0.00070202,             0.00070202,             0.00070202
                     72,                0.80377,                0.47247,                0.86127,                0.90084,                0.89484,                0.92055,                0.71637,                0.87713,                0.57667,                0.88809,             0.00069902,             0.00069902,             0.00069902
                     73,                0.78626,                0.45722,                0.85288,                0.89845,                0.88506,                0.91765,                0.70771,                0.90671,                0.58931,                0.89402,             0.00069602,             0.00069602,             0.00069602
                     74,                0.83219,                0.49556,                 0.8618,                0.88221,                 0.8733,                0.91592,                 0.6939,                0.93099,                0.63435,                0.89903,             0.00069302,             0.00069302,             0.00069302
                     75,                0.83994,                0.49008,                0.86159,                0.91925,                0.89674,                0.92441,                0.70518,                0.90964,                0.57429,                0.89541,             0.00069002,             0.00069002,             0.00069002
                     76,                0.81691,                0.47676,                0.85553,                0.91119,                0.88699,                0.91842,                0.70109,                0.90738,                0.57617,                0.89085,             0.00068702,             0.00068702,             0.00068702
                     77,                 0.7865,                0.45662,                0.84828,                0.92639,                0.88415,                0.92174,                0.72468,                0.87261,                0.55021,                0.88153,             0.00068402,             0.00068402,             0.00068402
                     78,                0.77133,                0.44478,                0.84802,                0.91456,                0.89212,                0.91736,                0.72794,                0.82594,                0.54845,                 0.8749,             0.00068102,             0.00068102,             0.00068102
                     79,                0.81005,                0.46045,                0.85838,                0.91065,                 0.8505,                0.91693,                0.72633,                0.82239,                0.58214,                0.87666,             0.00067802,             0.00067802,             0.00067802
                     80,                0.79508,                0.46098,                 0.8492,                0.91589,                0.85822,                0.90807,                0.72922,                 0.8167,                0.58495,                0.87533,             0.00067502,             0.00067502,             0.00067502
                     81,                0.79759,                0.46756,                0.86248,                0.87603,                0.88018,                0.91597,                 0.7357,                0.82958,                0.58027,                0.87597,             0.00067202,             0.00067202,             0.00067202
                     82,                0.80284,                0.46532,                0.85429,                0.90328,                0.87873,                0.91532,                0.74466,                0.79608,                 0.5556,                0.87048,             0.00066902,             0.00066902,             0.00066902
                     83,                0.78642,                0.46318,                0.85658,                 0.9266,                0.87093,                0.91642,                0.74064,                0.78766,                0.53961,                0.86852,             0.00066602,             0.00066602,             0.00066602
                     84,                0.78623,                0.45605,                0.85942,                0.92616,                0.87014,                0.91786,                0.73863,                0.79985,                0.55875,                0.87264,             0.00066302,             0.00066302,             0.00066302
                     85,                0.79289,                 0.4529,                0.84751,                0.90706,                0.89723,                0.92378,                0.73714,                0.84006,                0.55544,                 0.8811,             0.00066002,             0.00066002,             0.00066002
                     86,                0.80157,                0.45471,                0.84941,                0.92207,                0.86611,                0.91043,                0.69924,                0.93995,                0.62495,                0.89576,             0.00065703,             0.00065703,             0.00065703
                     87,                0.79628,                0.45519,                0.85691,                0.90764,                0.85721,                0.91246,                0.72088,                0.87998,                0.61645,                0.88989,             0.00065403,             0.00065403,             0.00065403
                     88,                0.78695,                0.45441,                0.85468,                0.88312,                0.88598,                0.90855,                0.71496,                0.88109,                0.59946,                0.88252,             0.00065103,             0.00065103,             0.00065103
                     89,                0.73032,                0.42538,                0.84618,                0.89512,                0.85591,                0.90317,                0.70214,                0.89411,                0.61054,                0.88808,             0.00064803,             0.00064803,             0.00064803
                     90,                0.74294,                0.42732,                0.84595,                0.89651,                0.86795,                0.91784,                0.73087,                0.84807,                0.57794,                0.87802,             0.00064503,             0.00064503,             0.00064503
                     91,                0.75734,                0.43138,                0.84645,                0.92105,                0.86433,                0.92379,                0.71693,                0.91438,                0.57324,                0.88502,             0.00064203,             0.00064203,             0.00064203
                     92,                0.77329,                0.44387,                0.84581,                0.89406,                0.88912,                0.91373,                0.68451,                0.96413,                0.57523,                0.89054,             0.00063903,             0.00063903,             0.00063903
                     93,                 0.7681,                0.43426,                0.84162,                0.90503,                0.90447,                0.92104,                0.71445,                0.88359,                0.54959,                0.88188,             0.00063603,             0.00063603,             0.00063603
                     94,                0.75813,                0.43362,                0.84794,                0.91636,                0.88409,                0.92447,                0.73275,                0.81257,                0.54728,                0.87261,             0.00063303,             0.00063303,             0.00063303
                     95,                0.78867,                0.44371,                0.85002,                0.90415,                0.88157,                0.92179,                0.72179,                0.82906,                0.55454,                  0.874,             0.00063003,             0.00063003,             0.00063003
                     96,                 0.7601,                0.43993,                0.84727,                0.88831,                0.88542,                0.91785,                0.72088,                0.89485,                0.59819,                0.88364,             0.00062703,             0.00062703,             0.00062703
                     97,                0.75189,                0.43249,                0.84324,                0.91909,                0.86753,                0.92532,                0.73895,                0.81481,                0.56683,                 0.8757,             0.00062403,             0.00062403,             0.00062403
                     98,                0.76023,                0.43546,                0.84381,                0.87539,                0.91479,                0.92924,                0.74328,                0.80419,                0.54463,                0.87234,             0.00062103,             0.00062103,             0.00062103
                     99,                0.75025,                0.42858,                0.84193,                0.90246,                0.89495,                0.92597,                0.73815,                 0.8097,                0.54234,                0.87109,             0.00061803,             0.00061803,             0.00061803
                    100,                0.74869,                0.43262,                 0.8442,                0.90048,                0.90596,                0.92464,                0.70688,                0.90608,                0.56716,                0.88593,             0.00061503,             0.00061503,             0.00061503
                    101,                0.76186,                0.43501,                0.84496,                0.90675,                0.90279,                0.92405,                0.73798,                0.83671,                0.54266,                0.87574,             0.00061203,             0.00061203,             0.00061203
                    102,                0.72502,                0.42176,                0.84302,                0.90304,                0.88294,                0.91753,                0.72005,                0.87047,                0.56789,                0.87988,             0.00060903,             0.00060903,             0.00060903
                    103,                0.74948,                0.42465,                0.84558,                 0.9073,                0.88881,                0.91595,                0.71609,                0.84097,                0.55533,                0.87995,             0.00060603,             0.00060603,             0.00060603
                    104,                0.73632,                0.42379,                0.84594,                0.91053,                0.88525,                0.91134,                0.70332,                0.89015,                0.57128,                 0.8893,             0.00060303,             0.00060303,             0.00060303
                    105,                 0.7484,                 0.4459,                0.84371,                0.90519,                0.87902,                0.91922,                0.72554,                0.85789,                0.56015,                0.88205,             0.00060003,             0.00060003,             0.00060003
                    106,                0.75562,                0.42995,                0.84751,                0.91049,                0.87948,                0.91776,                0.72971,                0.80814,                0.54964,                0.87448,             0.00059703,             0.00059703,             0.00059703
                    107,                0.72342,                0.42066,                0.84718,                0.89565,                0.88007,                0.90892,                0.70425,                0.87772,                0.56874,                0.87996,             0.00059403,             0.00059403,             0.00059403
                    108,                0.73234,                0.42801,                0.84876,                0.87448,                 0.8873,                0.90988,                0.71882,                0.85143,                0.58523,                0.88259,             0.00059103,             0.00059103,             0.00059103
                    109,                0.73571,                 0.4215,                0.84128,                0.89193,                0.89681,                 0.9219,                0.72892,                0.83795,                0.57123,                0.87908,             0.00058803,             0.00058803,             0.00058803
                    110,                0.73989,                0.42284,                0.83831,                0.92079,                0.90592,                0.92244,                0.73513,                0.82203,                0.53025,                 0.8746,             0.00058503,             0.00058503,             0.00058503
                    111,                0.73444,                0.41077,                0.84405,                0.92258,                0.89027,                0.91961,                0.72025,                0.88161,                 0.5756,                0.88267,             0.00058203,             0.00058203,             0.00058203
                    112,                0.73099,                0.40737,                0.83978,                0.92212,                0.89906,                0.92629,                0.74001,                0.80575,                0.53215,                0.87334,             0.00057903,             0.00057903,             0.00057903
                    113,                0.71242,                0.40104,                 0.8361,                0.90251,                0.91439,                0.92865,                0.72209,                0.89311,                0.55751,                 0.8831,             0.00057603,             0.00057603,             0.00057603
                    114,                0.70571,                0.40971,                0.84148,                0.91611,                0.89386,                0.92236,                0.74447,                0.80616,                0.53429,                0.87084,             0.00057303,             0.00057303,             0.00057303
                    115,                0.71691,                0.40519,                0.84455,                 0.9114,                0.88733,                0.92333,                0.74932,                0.79214,                0.52954,                0.87463,             0.00057003,             0.00057003,             0.00057003
                    116,                0.73366,                0.42061,                0.83618,                0.89244,                0.91177,                0.92376,                0.74317,                0.80773,                0.53604,                0.87657,             0.00056703,             0.00056703,             0.00056703
                    117,                 0.7271,                0.42833,                0.83965,                0.89453,                0.91004,                0.92699,                 0.7352,                0.85313,                0.53753,                0.88332,             0.00056403,             0.00056403,             0.00056403
                    118,                 0.7438,                0.43443,                0.84035,                 0.9229,                0.87611,                0.91599,                0.71182,                0.87019,                 0.5537,                0.88438,             0.00056103,             0.00056103,             0.00056103
                    119,                0.69892,                0.39979,                0.83923,                0.91991,                0.89462,                0.91883,                0.72935,                0.85516,                0.54117,                0.88808,             0.00055804,             0.00055804,             0.00055804
                    120,                0.71751,                0.39598,                 0.8353,                0.90282,                0.90438,                0.92361,                0.74442,                0.81384,                0.53475,                0.87972,             0.00055504,             0.00055504,             0.00055504
                    121,                0.71577,                0.41587,                0.83634,                0.92722,                 0.8835,                0.92512,                0.73876,                0.83818,                0.54177,                0.87881,             0.00055204,             0.00055204,             0.00055204
                    122,                0.72655,                0.42606,                0.84323,                 0.9267,                0.90578,                0.92832,                0.74897,                0.79045,                0.52827,                0.87113,             0.00054904,             0.00054904,             0.00054904
                    123,                0.71371,                0.40236,                0.83515,                0.93403,                0.88329,                0.92243,                0.74372,                0.80369,                0.54283,                0.86971,             0.00054604,             0.00054604,             0.00054604
                    124,                0.70347,                0.40159,                0.83413,                0.92571,                0.88701,                0.92938,                0.74811,                0.80312,                0.53268,                0.86927,             0.00054304,             0.00054304,             0.00054304
                    125,                0.70118,                0.40096,                0.83324,                 0.8794,                0.91964,                0.92458,                0.75105,                0.79065,                0.52168,                0.86703,             0.00054004,             0.00054004,             0.00054004
                    126,                0.69157,                0.39131,                0.83655,                0.93356,                0.86747,                0.92269,                0.74028,                0.82512,                0.54808,                0.87177,             0.00053704,             0.00053704,             0.00053704
                    127,                0.70025,                0.39855,                0.83786,                0.86924,                0.91521,                0.92072,                0.74038,                0.81414,                0.53609,                0.86937,             0.00053404,             0.00053404,             0.00053404
                    128,                0.69679,                 0.3932,                0.83435,                0.92216,                0.85798,                0.91574,                0.71919,                0.86529,                0.56082,                 0.8781,             0.00053104,             0.00053104,             0.00053104
                    129,                0.70669,                0.40048,                0.83279,                0.93591,                0.86655,                 0.9198,                0.72177,                0.87903,                0.55353,                  0.878,             0.00052804,             0.00052804,             0.00052804
                    130,                0.70212,                0.39432,                0.83381,                0.91578,                0.89986,                0.92974,                0.71909,                0.92008,                0.55087,                0.88575,             0.00052504,             0.00052504,             0.00052504
                    131,                 0.6735,                0.38146,                0.83217,                0.91558,                0.90318,                0.92881,                0.72083,                0.89429,                0.54159,                0.88085,             0.00052204,             0.00052204,             0.00052204
                    132,                0.70426,                0.39742,                0.83773,                0.92735,                0.88481,                 0.9195,                0.71783,                0.87747,                0.56368,                0.88303,             0.00051904,             0.00051904,             0.00051904
                    133,                0.71361,                0.40419,                0.83101,                0.92632,                0.87402,                0.91907,                0.73398,                0.83073,                0.56136,                0.88018,             0.00051604,             0.00051604,             0.00051604
                    134,                0.67636,                0.37798,                0.82804,                0.93364,                0.88271,                0.92598,                0.75082,                 0.7749,                0.51922,                0.87287,             0.00051304,             0.00051304,             0.00051304
                    135,                0.68361,                0.39068,                0.83189,                0.92503,                0.90448,                0.93096,                0.74964,                0.80025,                0.51857,                0.87142,             0.00051004,             0.00051004,             0.00051004
                    136,                0.69444,                0.39167,                0.83191,                0.91691,                0.91336,                0.93226,                0.75396,                0.80345,                0.52548,                0.87139,             0.00050704,             0.00050704,             0.00050704
                    137,                 0.6785,                0.38905,                0.83746,                0.91921,                0.91831,                0.93341,                0.73871,                0.86602,                0.53991,                0.87596,             0.00050404,             0.00050404,             0.00050404
                    138,                0.68861,                 0.3955,                0.83517,                0.90739,                0.91822,                0.93006,                0.74137,                0.87309,                0.54436,                0.87958,             0.00050104,             0.00050104,             0.00050104
                    139,                 0.6887,                 0.3906,                0.83658,                0.89873,                0.91409,                0.92975,                0.74965,                0.79986,                 0.5365,                0.86873,             0.00049804,             0.00049804,             0.00049804
                    140,                 0.6916,                0.38981,                0.82968,                0.91437,                0.91818,                0.93328,                0.75959,                0.78963,                0.51817,                0.87015,             0.00049504,             0.00049504,             0.00049504
                    141,                0.63915,                0.36692,                0.83041,                 0.9169,                 0.9115,                0.93477,                0.74092,                0.84357,                0.51822,                0.87481,             0.00049204,             0.00049204,             0.00049204
                    142,                0.66477,                0.37759,                0.82507,                 0.9198,                0.90519,                0.93065,                0.74152,                0.82208,                0.51699,                0.86961,             0.00048904,             0.00048904,             0.00048904
                    143,                0.69812,                0.39543,                0.83203,                0.93424,                 0.8881,                0.93111,                0.73809,                0.85853,                0.55143,                0.87999,             0.00048604,             0.00048604,             0.00048604
                    144,                0.67547,                0.38453,                0.82899,                0.93227,                0.88475,                 0.9178,                0.72873,                0.86961,                0.56032,                0.87797,             0.00048304,             0.00048304,             0.00048304
                    145,                0.65688,                0.38286,                0.82895,                0.92499,                0.88535,                0.92016,                0.73342,                0.83402,                0.54491,                0.87986,             0.00048004,             0.00048004,             0.00048004
                    146,                0.67466,                0.39494,                0.83118,                0.92053,                0.90785,                0.92485,                0.72472,                0.87986,                 0.5388,                0.88774,             0.00047704,             0.00047704,             0.00047704
                    147,                0.66101,                0.37471,                 0.8257,                 0.9036,                0.91029,                0.92653,                0.73024,                0.87608,                0.54859,                0.88314,             0.00047404,             0.00047404,             0.00047404
                    148,                0.66476,                0.38172,                 0.8265,                0.90947,                0.91285,                0.92436,                0.73428,                0.85597,                0.53198,                 0.8804,             0.00047104,             0.00047104,             0.00047104
                    149,                0.66099,                0.38391,                0.83451,                0.92441,                0.90543,                0.92756,                0.73573,                0.84023,                0.53336,                 0.8767,             0.00046804,             0.00046804,             0.00046804
                    150,                0.67399,                0.37608,                0.82954,                0.92524,                0.86663,                 0.9182,                0.73556,                0.82425,                0.57109,                0.87407,             0.00046504,             0.00046504,             0.00046504
                    151,                0.68206,                 0.3863,                0.82804,                0.90907,                0.88158,                0.92341,                0.73188,                0.85833,                0.56142,                0.87703,             0.00046204,             0.00046204,             0.00046204
                    152,                0.66626,                0.37627,                0.82409,                0.91882,                0.90303,                0.92926,                0.74153,                0.84351,                0.54396,                0.87476,             0.00045904,             0.00045904,             0.00045904
                    153,                0.65735,                0.37191,                 0.8299,                0.90026,                0.91322,                0.92956,                0.76232,                0.76384,                0.54222,                0.86275,             0.00045605,             0.00045605,             0.00045605
                    154,                0.64966,                0.37028,                0.82742,                 0.9279,                 0.9032,                0.92787,                0.75554,                0.78096,                0.52393,                0.86732,             0.00045305,             0.00045305,             0.00045305
                    155,                0.64896,                0.36813,                0.82108,                0.92271,                 0.8988,                0.92229,                0.73651,                0.83397,                0.53727,                0.87687,             0.00045005,             0.00045005,             0.00045005
                    156,                0.67314,                0.38299,                0.82663,                 0.8993,                0.89492,                0.92037,                 0.7495,                0.81179,                0.55247,                0.87267,             0.00044705,             0.00044705,             0.00044705
                    157,                0.65066,                0.36857,                0.82925,                0.90168,                0.89546,                0.91963,                0.73973,                0.81166,                0.55167,                0.87404,             0.00044405,             0.00044405,             0.00044405
                    158,                0.64384,                0.35786,                0.82556,                0.92625,                0.88231,                0.91853,                0.73471,                0.82393,                 0.5449,                0.87608,             0.00044105,             0.00044105,             0.00044105
                    159,                0.64359,                0.36503,                 0.8283,                0.90869,                0.88229,                0.91733,                0.72851,                0.83747,                0.56834,                0.88073,             0.00043805,             0.00043805,             0.00043805
