,x1,y1,x2,y2,percent,class
0,261.352,421.245,272.24567,433.1078,0.91890085,6.0
1,379.511,281.67874,391.10632,293.64957,0.87046343,6.0
2,325.87408,405.55627,347.43707,427.92334,0.8495058,1.0
3,305.3834,303.6009,328.22684,325.74103,0.8095479,1.0
4,243.71512,66.88791,256.90887,93.30577,0.79561436,4.0
5,396.91748,358.46063,408.0138,369.64954,0.77541906,6.0
6,28.976562,438.49976,39.880386,449.70703,0.73752373,6.0
7,472.85464,10.527065,494.0001,32.415833,0.68946636,1.0
