,x1,y1,x2,y2,percent,class
0,325.54544,405.3393,347.24686,428.7221,0.891583,1.0
1,304.6681,303.1333,328.44812,327.47217,0.8893936,1.0
2,379.16986,280.98917,391.0639,293.7994,0.86090124,6.0
3,243.55124,66.365715,257.1381,92.54339,0.7945469,4.0
4,261.71362,422.00195,272.44952,433.8288,0.7754125,6.0
5,28.69534,438.72678,40.59721,450.13034,0.7739061,6.0
6,450.97913,173.90851,476.14,199.98956,0.68761194,6.0
